Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Todd Burgess          BEL   RW   C    24   6'2     178     53   50   120  52   62   66   71   73   73   72   74   77   61   52   68   72   79   60   72   68
Mike Sislo            UFA   RW   LW   32   5'11    190     59   50   120  60   60   54   70   71   67   70   69   77   73   61   68   34   77   58   69   68
Jeremy Morin          UFA   RW   LW   29   6'1     189     51   50   120  71   64   69   67   70   64   69   70   68   64   65   71   34   73   68   67   68
Jack Skille           UFA   RW   LW   33   6'1     216     55   50   120  58   50   52   74   69   73   70   80   75   70   58   66   44   73   53   72   68
Drew Shore            UFA   RW   C    29   6'3     205     55   50   120  60   67   67   61   64   62   71   75   73   70   62   64   44   79   64   62   68
Corey Tropp           UFA   RW   LW   30   6'0     186     59   50   120  58   60   66   74   73   70   71   77   69   55   54   65   51   72   61   72   68
Cole Schneider        UFA   RW   LW   29   6'1     200     59   50   120  65   66   66   70   70   63   70   63   82   54   56   70   45   84   65   67   68
Brian O'Neill         UFA   RW   C    32   5'9     173     52   50   120  67   73   72   66   70   58   75   59   79   68   65   58   37   81   70   64   68
Brian Flynn           UFA   RW   C    31   6'1     183     55   50   120  61   59   62   75   73   66   75   50   88   68   64   67   38   73   60   71   68
Andrew Miller         UFA   RW   C    31   5'10    181     52   50   120  65   71   73   62   65   59   72   53   89   64   65   62   35   85   69   62   68
Stefan Matteau        UFA   RW   LW   26   6'2     220     59   50   120  66   69   70   66   68   61   70   68   65   53   61   70   71   77   68   65   67
Paul Thompson         UFA   RW   LW   31   6'1     200     59   50   120  61   60   70   70   66   76   70   57   68   60   58   70   46   82   63   70   67
Max Jones             SDG   RW   LW   22   6'3     209     54   50   120  75   73   71   74   41   40   74   75   65   75   50   68   76   73   73   51   67
Jayson Megna          UFA   RW   C    30   6'1     195     59   50   120  55   51   63   70   70   72   70   59   84   55   62   69   33   80   56   70   67
Garnet Hathaway       UFA   RW   LW   28   6'2     208     59   50   120  57   49   70   70   70   73   70   66   70   64   60   70   51   76   58   71   67
Emerson Etem          UFA   RW   LW   28   6'1     212     51   50   120  73   60   71   63   62   68   67   58   86   45   67   71   72   73   68   64   67
Drew Miller           UFA   RW   LW   36   6'2     180     55   50   120  48   48   52   75   77   72   72   52   88   64   63   73   28   74   49   74   67
Dan Sexton            UFA   RW   LW   33   5'10    170     56   50   120  68   75   75   61   60   54   78   49   88   58   58   58   49   79   72   58   67
Christopher Wagner    UFA   RW   C    29   6'0     195     59   50   120  52   45   54   70   70   74   70   54   81   85   62   70   30   72   50   71   67
Buddy Robinson        UFA   RW   LW   28   6'6     232     59   50   120  60   58   63   70   70   75   70   73   70   53   57   70   32   85   60   71   67
Ben Smith             UFA   RW   C    31   5'11    198     59   50   120  62   56   61   70   70   65   70   50   75   78   61   61   28   75   59   68   67
Alexander Chmelevski  SJB   RW   C    21   6'0     190     53   50   120  54   58   63   73   70   65   73   73   79   72   47   55   61   78   58   69   67
Shane Harper          UFA   RW   LW   31   5'11    193     59   50   120  63   56   60   72   71   70   78   60   76   51   56   62   39   79   59   71   66
Mitchell Callahan     UFA   RW   LW   28   6'0     196     59   50   120  55   44   70   70   70   69   70   64   67   57   59   70   43   79   56   69   66
Kyle Criscuolo        UFA   RW   C    28   5'9     175     53   50   120  53   73   63   56   61   52   58   78   88   74   59   59   69   76   63   56   66
Justin Kloos          IOW   RW   C    26   5'9     178     53   50   120  74   53   71   63   66   53   65   59   75   58   60   70   74   78   66   60   66
Erik Condra           UFA   RW   LW   33   5'11    183     55   50   120  50   53   53   69   72   64   74   76   77   62   61   65   11   82   52   68   66
Drake Rymsha          ONT   RW   C    21   6'0     187     59   50   120  55   52   70   57   70   63   70   69   68   70   52   65   69   77   59   63   66
Daryl Halick          LAV   RW   LW   21   6'2     200     54   50   120  60   73   71   56   57   76   58   74   55   57   57   75   49   69   68   63   66
Colin McDonald        UFA   RW   LW   35   6'2     219     59   50   120  45   43   43   73   66   74   67   89   74   56   64   74   60   74   43   71   66
Tim Clifton           UFA   RW   C    28   6'1     195     59   50   120  64   61   65   62   67   60   63   65   68   63   56   59   63   71   63   63   65
Ryan Fitzgerald       UFA   RW   C    25   5'9     172     55   50   120  53   74   53   59   55   51   68   73   71   74   57   70   75   76   60   55   65
Joe Wegwerth          SPR   RW   LW   24   6'3     230     59   50   120  49   47   68   69   70   72   70   57   57   66   56   70   68   85   54   70   65
Jimmy Lodge           UFA   RW   C    25   6'1     174     53   50   120  53   52   67   55   74   66   63   52   84   74   53   65   73   83   57   65   65
Chris Wilkie          SPR   RW   LW   23   6'0     190     53   50   120  52   74   60   54   69   65   61   64   70   72   48   63   72   84   62   62   65
Chris Brown           UFA   RW   C    29   6'2     215     59   50   120  60   57   57   70   58   67   70   61   63   60   61   67   49   85   58   65   65
Casey Bailey          UFA   RW   C    28   6'3     195     59   50   120  63   65   61   65   60   62   62   59   75   62   58   68   37   79   63   62   65
Brandon Kozun         UFA   RW   LW   30   5'8     167     56   50   120  69   72   74   61   60   55   74   54   71   55   55   54   30   74   71   58   65
Austin Czarnik        BNG   RW   C    27   5'9     160     52   50   120  73   54   72   47   70   40   68   62   83   46   67   72   73   73   66   52   65
Justin Bailey         ROC   RW   C    24   6'4     214     54   50   120  50   49   60   57   60   75   60   53   84   72   60   70   73   84   53   64   64
Jack Kopacka          BNG   RW   LW   22   6'2     192     53   50   120  44   56   52   54   59   76   52   73   89   70   52   66   73   74   50   63   64
Brian Ferlin          UFA   RW   LW   28   6'2     213     59   50   120  59   54   56   66   60   58   61   78   65   54   58   62   50   85   56   61   64
Tyler Bird            CLE   RW   LW   23   6'2     203     59   50   120  48   49   66   64   54   68   56   60   77   57   51   70   71   79   54   62   63
Sam Anas              UFA   RW   C    27   5'8     163     53   50   120  74   51   59   58   73   40   58   63   88   45   60   63   74   77   61   57   63
Roy Radke             TOM   RW   LW   23   6'3     200     59   50   120  50   50   70   70   53   74   51   51   77   69   54   53   69   77   56   65   63
Mike Brown            UFA   RW   LW   35   5'11    205     59   50   120  41   42   40   73   69   77   74   61   43   64   65   81   75   79   41   73   63
Michael Pastujov      SYR   RW   LW   20   6'0     190     53   50   120  53   57   70   60   59   57   68   73   77   58   47   55   66   79   60   58   63
Matt Iacopelli        UFA   RW   LW   26   6'2     207     54   50   120  51   50   58   48   55   70   62   58   72   72   54   72   75   77   53   57   63
Conor Garland         SAR   RW   LW   24   5'10    165     53   50   120  52   72   76   70   59   51   51   54   72   75   52   52   73   72   66   60   63
Brian Hart            UFA   RW   LW   26   6'3     222     59   50   120  51   50   45   66   60   56   70   69   78   51   54   70   50   76   48   60   63
William Lockwood      UTI   RW   LW   22   5'11    172     59   50   120  50   50   69   64   56   49   62   59   82   64   48   56   54   64   56   56   62
Trent Vogelhuber      UFA   RW   LW   31   6'2     185     59   50   120  38   45   44   66   68   67   68   60   74   54   56   65   22   81   42   67   62
Larry Steinmentz      Draf  RW   -    19   6'1     205     55   50   120  48   46   51   61   69   59   68   76   79   25   68   58   23   81   48   63   62
Keegan Iverson        GRD   RW   C    24   6'1     219     59   50   120  46   47   50   70   70   63   51   56   72   57   55   70   72   73   47   67   62
Jack Becker           PRO   RW   C    23   6'3     191     59   50   120  45   68   56   60   54   65   54   53   78   61   51   70   76   82   56   59   62
Connor Moynihan       SDG   RW   LW   22   6'3     201     59   50   120  50   50   68   52   61   75   66   53   64   69   46   56   63   82   56   62   62
Zach Solow            UTI   RW   C    21   5'9     184     52   50   120  76   52   66   64   56   48   58   54   76   57   48   45   64   79   64   56   61
Stephen Gionta        UFA   RW   C    36   5'7     175     59   50   120  38   54   54   63   64   66   68   52   67   56   67   49   10   75   48   64   61
Ryan Haggerty         UFA   RW   LW   27   6'0     201     59   50   120  51   48   49   64   63   55   62   77   70   52   54   52   27   74   49   60   61
Reid Boucher          UFA   RW   LW   26   5'10    195     51   50   120  72   49   70   52   54   50   53   35   78   61   62   66   64   77   63   52   61
Jacob McGrew          SJB   RW   LW   21   5'10    190     51   50   120  54   53   64   55   57   50   58   71   76   61   52   44   61   70   57   54   61
Jack Adams            GRD   RW   LW   23   6'5     190     59   50   120  51   45   70   48   66   43   70   62   75   48   50   70   39   78   55   52   61
Chris Leblanc         CLE   RW   LW   26   6'3     205     59   50   120  71   50   49   53   52   70   56   59   72   55   53   54   71   50   56   58   61
Austin Poganski       SAR   RW   LW   24   6'1     198     59   50   120  47   47   48   62   51   62   49   67   79   67   52   57   76   76   47   58   61
Samuel Kurker         BEL   RW   LW   26   6'2     202     59   50   120  53   59   47   58   58   65   52   46   58   62   57   62   71   74   53   60   60
Henrik Samuelsson     UTI   RW   C    26   6'3     210     59   50   120  40   58   59   47   58   52   60   58   74   53   55   66   70   74   52   52   60
Dwyer Tschantz        SAR   RW   LW   25   6'5     209     59   50   120  50   50   51   64   52   63   54   50   77   56   52   59   48   79   50   59   60
Bert Johnston         Juni  RW   -    20   6'0     180     54   50   120  60   59   63   51   51   62   55   71   48   41   69   60   42   79   60   54   60
Austen Swankler       Juni  RW   LW   18   6'0     165     54   50   120  60   59   58   56   45   53   57   71   79   54   47   40   49   70   59   51   60
Tyler Biggs           UFA   RW   C    27   6'2     205     59   50   120  52   47   51   63   57   60   49   60   65   55   56   54   53   77   50   60   59
Sam Colangelo         Juni  RW   LW   18   6'1     185     52   50   120  54   52   54   52   49   54   57   54   82   55   52   55   51   76   53   51   59
Neil Dao              Juni  RW   -    17   6'6     238     53   50   120  54   53   53   44   51   50   67   69   66   25   68   66   11   70   53   48   59
Manuel Starr          CLE   RW   C    20   6'0     189     53   50   120  58   69   70   41   46   42   61   58   73   36   53   56   26   80   65   43   59
Jared Boll            UFA   RW   LW   34   6'3     209     50   50   120  43   35   38   63   51   77   57   58   50   56   65   85   62   79   38   63   59
Chase Balisy          UFA   RW   C    28   5'11    179     59   50   120  51   59   60   55   55   50   57   36   83   57   55   49   40   79   56   53   59
Adam Gilmour          UFA   RW   C    26   6'4     192     59   50   120  45   43   58   54   62   49   63   49   73   53   50   64   50   74   48   55   59
Adam Chapie           UFA   RW   LW   28   6'1     186     53   50   120  53   56   56   50   49   49   57   72   67   49   54   64   28   72   55   49   59
Tim Harrison          UFA   RW   C    26   6'3     200     59   50   120  56   48   50   57   53   50   56   49   74   51   54   55   26   85   51   53   58
Matthew Boldy         Juni  RW   -    19   6'0     174     51   50   120  64   50   45   49   50   42   59   57   88   39   51   57   14   59   53   47   58
John Mccarron         BEL   RW   LW   28   6'3     219     59   50   120  44   42   55   64   59   55   57   41   58   50   50   68   52   74   47   59   58
Greg Elkaim           Juni  RW   -    20   6'4     201     53   50   120  55   52   48   40   37   46   68   74   84   27   63   62   16   87   51   41   58
David Downey          Draf  RW   LW   20   6'7     254     54   50   120  55   54   54   55   54   56   54   64   36   27   65   81   41   77   54   55   58
Stan Beck             Draf  RW   LW   20   6'1     213     55   50   120  45   38   50   54   53   51   55   47   83   45   62   57   35   74   44   52   57
Lenny Morgan          Draf  RW   C    20   6'3     193     53   50   120  53   52   51   39   42   46   52   56   84   37   62   61   17   86   52   42   57
Kory Ferrer           Juni  RW   C    18   5'11    167     53   50   120  52   52   53   48   49   38   53   65   86   35   68   45   19   84   52   45   57
Ivan Lodnia           IOW   RW   C    20   5'10    182     53   50   120  45   46   57   49   53   45   45   58   81   64   47   51   63   73   49   49   57
Brandon Duhaime       Juni  RW   LW   23   6'1     200     59   50   120  45   49   48   56   52   54   52   59   65   50   51   50   49   81   47   54   57
William Knierim       Draf  RW   LW   22   6'3     210     59   50   120  50   48   48   53   45   52   50   62   60   49   50   58   56   75   48   50   56
Phillip Lizzi         Draf  RW   -    19   6'3     190     52   50   120  47   51   52   44   47   51   52   60   68   39   63   58   21   75   50   47   56
Jeff Madden           Juni  RW   LW   18   6'2     213     53   50   120  61   59   62   34   37   41   60   63   61   35   60   57   14   73   60   37   56
Grant Besse           HER   RW   LW   25   5'10    175     53   50   120  52   52   52   55   54   40   46   43   75   57   53   45   74   79   52   49   56
Cole Coskey           Draf  RW   LW   21   6'0     189     52   50   120  51   53   53   38   41   40   57   68   78   57   50   38   27   79   52   39   56
Chris Calnan          MIL   RW   LW   26   6'2     203     59   50   120  49   40   50   53   40   61   40   53   73   58   52   55   71   84   46   51   56
Brandon Bollig        UFA   RW   LW   33   6'2     220     59   50   120  32   31   46   69   67   60   58   52   39   53   56   59   10   81   36   65   56
Steven Spinner        UFA   RW   LW   24   6'0     196     59   50   120  51   44   45   53   53   52   53   27   77   51   52   51   41   79   46   52   55
Micah Miller          Draf  RW   C    21   5'8     193     53   50   120  51   52   53   50   48   43   56   34   80   56   52   40   30   74   52   47   55
Keith Clinton         Draf  RW   C    18   6'1     176     52   50   120  45   62   42   45   49   46   60   57   63   30   64   49   13   84   49   46   55
Jack Ramsey           UFA   RW   LW   24   6'3     185     59   50   120  41   39   37   53   54   51   51   39   85   54   51   48   40   81   39   52   55
Ed Robinson           Juni  RW   LW   18   6'6     214     55   50   120  47   38   41   46   54   47   62   56   78   29   53   58   22   78   42   49   55
Carson Meyer          Juni  RW   LW   22   5'11    180     53   50   120  54   51   51   46   43   37   54   50   88   51   50   38   26   76   52   42   55
Carl Puppa            Juni  RW   LW   20   6'3     198     53   50   120  50   51   50   39   39   45   52   45   81   36   62   54   20   91   50   41   55
Brannon McManus       Juni  RW   C    20   5'9     176     53   50   120  55   57   54   40   43   34   54   48   90   50   47   37   36   82   55   39   55
Ted Manson            Draf  RW   C    19   6'0     177     55   50   120  44   40   36   51   51   46   55   47   80   40   51   57   22   59   40   49   54
Maxim Bure            Juni  RW   LW   17   5'10    178     51   50   120  54   53   57   40   40   40   61   42   65   47   45   46   72   63   54   40   54
Gabe Dienstein        Draf  RW   C    20   5'11    184     51   50   120  69   51   51   40   34   36   58   45   72   29   67   47   22   75   57   36   54
Sandy Joyner          Draf  RW   -    20   6'2     216     53   50   120  42   44   49   33   35   42   54   69   72   32   52   61   12   57   45   36   53
Lorenzo Crawford      Juni  RW   C    18   5'11    197     51   50   120  62   40   55   36   36   27   61   56   82   30   62   39   14   66   52   33   53
Drew Veyland          Draf  RW   -    20   5'10    186     53   50   120  52   46   49   41   38   37   53   46   90   33   62   39   16   88   49   38   53
Alberto Weinrich      Draf  RW   -    20   6'2     216     53   50   120  53   38   40   49   48   47   59   62   60   30   46   50   24   66   43   48   53
Ryder Rolston         Juni  RW   LW   17   5'11    148     51   50   120  58   40   48   39   38   42   37   56   70   38   53   50   34   72   48   39   52
Fausto Beukeboom      Draf  RW   LW   18   6'1     180     51   50   120  57   33   47   34   33   30   53   46   89   31   64   47   15   65   45   32   52
Nick Swaney           Juni  RW   C    22   5'10    175     51   50   120  50   49   47   36   36   32   52   35   83   48   49   35   23   78   48   34   51
Geronimo Davenport    Draf  RW   LW   18   5'11    187     53   50   120  51   48   52   34   35   32   60   57   61   29   53   37   10   71   50   33   51
Bruno Brislin         Draf  RW   -    17   6'3     218     51   50   120  59   40   49   31   26   32   51   54   62   26   62   53   15   80   49   29   51
Bob Raible            Draf  RW   LW   19   5'9     149     53   50   120  42   41   44   43   41   31   46   51   75   30   64   35   16   93   42   38   51
Sean Farrell          Juni  RW   LW   17   5'8     168     52   50   120  41   34   35   31   50   46   51   51   63   36   45   48   26   94   36   42   50
Todd McDaniel         Draf  RW   -    18   6'4     222     54   50   120  39   38   49   29   30   44   34   52   40   31   58   69   38   77   42   34   49
Merv Domingue         Draf  RW   LW   19   6'3     215     53   50   120  45   47   39   36   28   38   53   40   62   36   46   43   12   53   43   34   49
Carl Metcalfe         Draf  RW   C    18   6'1     193     54   50   120  48   38   48   34   34   39   40   60   42   26   53   56   42   55   44   35   49
Jay Fernandes         Draf  RW   -    19   6'6     242     54   50   120  34   20   38   27   20   35   25   44   34   31   36   56   30   66   30   27   41
Stefan Noesen         SJS   LW   RW   27   6'2     205     58   50   120  76   74   78   78   78   76   78   77   74   99   65   78   72   85   76   77   77
Max Pacioretty        MON   LW   RW   31   6'2     217     51   50   120  83   78   81   80   80   68   81   82   76   72   72   81   48   74   80   76   77
Chris Kreider         NYR   LW   C    29   6'3     226     55   50   120  80   78   79   80   77   76   85   90   69   82   61   79   65   79   79   77   77
Dylan Larkin          DET   LW   C    23   6'1     190     55   50   120  80   80   81   78   78   73   85   81   75   69   69   79   62   83   80   76   76
Ryan Dzingel          OTT   LW   C    28   6'0     190     56   50   120  77   75   76   76   76   70   76   76   76   89   62   71   66   81   76   74   75
Nick Foligno          BUF   LW   C    32   6'0     205     59   50   120  77   73   78   77   76   75   79   73   68   70   77   76   58   84   76   76   75
Kieffer Bellows       CAL   LW   RW   22   6'0     199     51   50   120  79   77   81   78   78   73   81   81   68   81   58   72   82   74   79   76   75
Jimmy Vesey           NYR   LW   RW   27   6'3     203     58   50   120  76   75   75   75   77   71   78   78   80   79   67   74   54   85   75   74   75
Jake Guentzel         COL   LW   C    25   5'10    167     58   50   120  80   76   77   78   76   61   80   78   81   70   66   78   35   79   77   71   75
Brandon Saad          ANA   LW   RW   27   6'1     202     58   50   120  80   76   78   77   78   68   78   63   81   79   66   78   51   85   78   74   75
Blake Wheeler         OTT   LW   RW   33   6'5     225     58   50   120  77   84   82   72   75   68   78   61   75   67   77   82   33   79   81   71   75
Jason Zucker          NYR   LW   RW   28   5'11    188     51   50   120  79   76   77   78   78   71   81   75   79   68   64   70   46   83   77   75   74
James van Riemsdyk    WPG   LW   RW   31   6'3     209     51   50   120  78   74   81   72   76   67   80   81   70   61   72   80   36   85   77   71   74
Conor Sheary          EDM   LW   RW   27   5'8     175     57   50   120  74   78   77   77   77   62   77   77   85   66   64   77   38   77   76   72   74
Casey Mittelstadt     BUF   LW   C    21   6'1     201     58   50   120  79   79   78   77   75   72   82   78   79   77   53   64   80   77   78   74   74
Brendan Lemieux       WPG   LW   RW   24   6'1     210     59   50   120  77   75   76   76   75   72   79   78   65   78   61   71   75   80   76   74   74
Zach Parisé           NJD   LW   C    35   5'11    197     55   50   120  78   76   77   73   73   65   79   68   77   67   75   62   33   45   77   70   73
Tanner Kero           RKF   LW   C    27   5'11    185     55   50   120  60   71   75   72   75   69   75   75   88   76   64   75   45   85   68   72   73
Shane Prince          MAN   LW   C    27   5'11    190     57   50   120  72   69   77   73   77   54   77   77   83   77   58   74   69   72   72   68   73
Ryan Hartman          NAS   LW   RW   25   5'11    191     55   50   120  77   73   75   75   76   75   75   75   63   64   67   75   72   79   75   75   73
Hudson Fasching       BUF   LW   RW   24   6'3     204     54   50   120  76   71   72   72   74   71   74   75   78   75   62   72   65   82   73   72   73
Dennis Yan            NYR   LW   RW   23   6'2     184     56   50   120  76   74   74   73   73   70   80   75   74   77   51   72   77   79   74   72   73
Brock Nelson          MIN   LW   C    28   6'3     206     54   50   120  78   73   74   74   74   68   75   70   80   74   66   74   65   84   75   72   73
Brady Tkachuk         WPG   LW   C    20   6'3     196     53   50   120  78   78   78   78   79   75   84   83   68   62   55   55   61   70   78   77   73
Alex Iafallo          LAK   LW   C    26   6'0     185     56   50   120  75   77   76   73   73   69   76   76   85   62   61   70   84   78   76   71   73
Nolan Foote           WPG   LW   RW   19   6'4     185     53   50   120  76   80   80   76   78   63   76   75   79   67   57   60   76   70   78   72   72
Nicolas Kerdiles      SDG   LW   C    26   6'2     200     55   50   120  74   73   75   70   75   68   75   69   78   66   65   69   77   77   74   71   72
Miles Wood            BOS   LW   RW   24   6'2     195     54   50   120  76   73   74   73   74   71   74   74   61   73   71   66   59   85   74   72   72
Joel Farabee          EDM   LW   RW   20   6'0     164     58   50   120  78   81   78   75   75   72   78   77   75   80   52   40   71   74   79   74   72
J.T. Compher          RFA   LW   C    25   6'0     193     54   50   120  71   73   74   73   74   68   74   67   72   74   65   72   57   79   72   71   72
Colin Wilson          UFA   LW   C    30   6'1     221     55   50   120  74   71   75   75   74   65   75   65   84   72   62   74   45   84   73   71   72
Alex DeBrincat        RKF   LW   RW   22   5'7     165     57   50   120  71   70   77   76   76   60   77   77   72   76   57   71   58   67   72   70   72
Adam Erne             NYI   LW   RW   25   6'1     210     55   50   120  77   73   75   74   74   69   75   67   71   76   59   71   83   77   75   72   72
Riley Tufte           ANA   LW   RW   22   6'6     210     58   50   120  75   74   75   75   75   67   76   73   70   78   56   54   79   78   74   72   71
Jordan Schroeder      UFA   LW   C    29   5'9     184     53   50   120  71   72   75   65   71   59   73   80   84   66   62   65   31   85   72   65   71
Erik Foley            SAR   LW   RW   23   6'0     185     55   50   120  73   76   73   70   72   68   76   75   71   73   52   61   75   81   74   70   71
Daniel O'regan        ROC   LW   C    26   5'10    185     57   50   120  62   66   79   71   75   55   73   78   81   71   65   71   75   85   69   67   71
